"","StateFullName","Year","Population","Category","State","Revenue","Description","Unemployment"
"5342","Massachusetts",2012,6645303,"T10","MA",77861,"Alcoholic Beverages Sales Tax",0.0806
"5343","Massachusetts",2012,6645303,"T23","MA",5921,"Hunting and Fishing License",0.0806
"5344","Massachusetts",2012,6645303,"T19","MA",549350,"Other Selective Sales and Gross Receipts Taxes",0.0806
"5345","Massachusetts",2012,6645303,"T14","MA",1635,"Pari-mutuels Sales Tax",0.0806
"5346","Massachusetts",2012,6645303,"T28","MA",258897,"Occupation and Businesses License, NEC",0.0806
"5347","Massachusetts",2012,6645303,"T13","MA",661974,"Motor Fuels Sales Tax",0.0806
"5348","Massachusetts",2013,6692824,"T20","MA",3067,"Alcoholic Beverages License",0.07366
"5349","Massachusetts",2013,6692824,"T09","MA",5184312,"General Sales and Gross Receipts Taxes",0.07366
"5350","Massachusetts",2013,6692824,"T50","MA",313395,"Death and Gift Taxes",0.07366
"5351","Massachusetts",2013,6692824,"T22","MA",25624,"Corporations in General License",0.07366
"5352","Massachusetts",2013,6692824,"T14","MA",1830,"Pari-mutuels Sales Tax",0.07366
"5353","Massachusetts",2013,6692824,"T15","MA",23738,"Public Utilities Sales Tax",0.07366
"5354","Massachusetts",2013,6692824,"T29","MA",157521,"Other License Taxes",0.07366
"5355","Massachusetts",2013,6692824,"T40","MA",12876192,"Individual Income Taxes",0.07366
"5356","Massachusetts",2013,6692824,"T12","MA",403757,"Insurance Premiums Sales Tax",0.07366
"5357","Massachusetts",2013,6692824,"T99","MA",197503,"Taxes, NEC",0.07366
"5358","Massachusetts",2013,6692824,"T25","MA",107398,"Motor Vehicle Operators License",0.07366
"5359","Massachusetts",2013,6692824,"T19","MA",551990,"Other Selective Sales and Gross Receipts Taxes",0.07366
"5360","Massachusetts",2013,6692824,"T53","MA",0,"Severance Taxes",0.07366
"5361","Massachusetts",2013,6692824,"T01","MA",4795,"Property Taxes",0.07366
"5362","Massachusetts",2013,6692824,"T13","MA",651375,"Motor Fuels Sales Tax",0.07366
"5363","Massachusetts",2013,6692824,"T23","MA",5302,"Hunting and Fishing License",0.07366
"5364","Massachusetts",2013,6692824,"T11","MA",2670,"Amusements Sales Tax",0.07366
"5365","Massachusetts",2013,6692824,"T16","MA",558297,"Tobacco Products Sales Tax",0.07366
"5366","Massachusetts",2013,6692824,"T51","MA",219465,"Documentary and Stock Transfer Taxes",0.07366
"5367","Massachusetts",2013,6692824,"T21","MA",231,"Amusements License",0.07366
"5368","Massachusetts",2013,6692824,"T28","MA",265590,"Occupation and Businesses License, NEC",0.07366
"5369","Massachusetts",2013,6692824,"T24","MA",381189,"Motor Vehicles License",0.07366
"5370","Massachusetts",2013,6692824,"T41","MA",1888449,"Corporation Net Income Taxes",0.07366
"5371","Massachusetts",2013,6692824,"T10","MA",77357,"Alcoholic Beverages Sales Tax",0.07366
"5372","Massachusetts",2013,6692824,"T27","MA",0,"Public Utilities License",0.07366
"5373","Massachusetts",2014,6745408,"T41","MA",2194620,"Corporation Net Income Taxes",0.0615
"5374","Massachusetts",2014,6745408,"T10","MA",78817,"Alcoholic Beverages Sales Tax",0.0615
"5375","Massachusetts",2014,6745408,"T25","MA",105322,"Motor Vehicle Operators License",0.0615
"5376","Massachusetts",2014,6745408,"T13","MA",732207,"Motor Fuels Sales Tax",0.0615
"5377","Massachusetts",2014,6745408,"T20","MA",3056,"Alcoholic Beverages License",0.0615
"5378","Massachusetts",2014,6745408,"T53","MA",0,"Severance Taxes",0.0615
"5379","Massachusetts",2014,6745408,"T16","MA",660029,"Tobacco Products Sales Tax",0.0615
"5380","Massachusetts",2014,6745408,"T01","MA",3433,"Property Taxes",0.0615
"5381","Massachusetts",2014,6745408,"T11","MA",3758,"Amusements Sales Tax",0.0615
"5382","Massachusetts",2014,6745408,"T23","MA",5456,"Hunting and Fishing License",0.0615
"5383","Massachusetts",2014,6745408,"T21","MA",762,"Amusements License",0.0615
"5384","Massachusetts",2014,6745408,"T40","MA",13246221,"Individual Income Taxes",0.0615
"5385","Massachusetts",2014,6745408,"T51","MA",246850,"Documentary and Stock Transfer Taxes",0.0615
"5386","Massachusetts",2014,6745408,"T15","MA",23736,"Public Utilities Sales Tax",0.0615
"5387","Massachusetts",2014,6745408,"T24","MA",390879,"Motor Vehicles License",0.0615
"5388","Massachusetts",2014,6745408,"T99","MA",197503,"Taxes, NEC",0.0615
"5389","Massachusetts",2014,6745408,"T27","MA",0,"Public Utilities License",0.0615
"5390","Massachusetts",2014,6745408,"T12","MA",346828,"Insurance Premiums Sales Tax",0.0615
"5391","Massachusetts",2014,6745408,"T29","MA",163860,"Other License Taxes",0.0615
"5392","Massachusetts",2014,6745408,"T09","MA",5518580,"General Sales and Gross Receipts Taxes",0.0615
"5393","Massachusetts",2014,6745408,"T14","MA",337,"Pari-mutuels Sales Tax",0.0615
"5394","Massachusetts",2014,6745408,"T28","MA",317250,"Occupation and Businesses License, NEC",0.0615
"5395","Massachusetts",2014,6745408,"T22","MA",25972,"Corporations in General License",0.0615
"5396","Massachusetts",2014,6745408,"T50","MA",401512,"Death and Gift Taxes",0.0615
"5397","Massachusetts",2014,6745408,"T19","MA",568738,"Other Selective Sales and Gross Receipts Taxes",0.0615
"5404","Michigan",2005,10051137,"T29","MI",141973,"Other License Taxes",0.05083
"5405","Michigan",2005,10051137,"T41","MI",1907190,"Corporation Net Income Taxes",0.05083
"5406","Michigan",2005,10051137,"T22","MI",20258,"Corporations in General License",0.05083
"5407","Michigan",2005,10051137,"T01","MI",2152022,"Property Taxes",0.05083
"5408","Michigan",2005,10051137,"T19","MI",617504,"Other Selective Sales and Gross Receipts Taxes",0.05083
"5409","Michigan",2005,10051137,"T25","MI",51345,"Motor Vehicle Operators License",0.05083
"5410","Michigan",2005,10051137,"T21","MI",0,"Amusements License",0.05083
"5411","Michigan",2005,10051137,"T20","MI",13305,"Alcoholic Beverages License",0.05083
"5412","Michigan",2005,10051137,"T10","MI",150888,"Alcoholic Beverages Sales Tax",0.05083
"5413","Michigan",2005,10051137,"T16","MI",1179871,"Tobacco Products Sales Tax",0.05083
"5414","Michigan",2005,10051137,"T11","MI",145811,"Amusements Sales Tax",0.05083
"5415","Michigan",2005,10051137,"T51","MI",313548,"Documentary and Stock Transfer Taxes",0.05083
"5416","Michigan",2005,10051137,"T99","MI",0,"Taxes, NEC",0.05083
"5417","Michigan",2005,10051137,"T27","MI",16326,"Public Utilities License",0.05083
"5418","Michigan",2005,10051137,"T24","MI",903103,"Motor Vehicles License",0.05083
"5419","Michigan",2005,10051137,"T50","MI",101473,"Death and Gift Taxes",0.05083
"5420","Michigan",2005,10051137,"T12","MI",249524,"Insurance Premiums Sales Tax",0.05083
"5421","Michigan",2005,10051137,"T53","MI",68055,"Severance Taxes",0.05083
"5422","Michigan",2005,10051137,"T28","MI",144200,"Occupation and Businesses License, NEC",0.05083
"5423","Michigan",2005,10051137,"T14","MI",10924,"Pari-mutuels Sales Tax",0.05083
"5424","Michigan",2005,10051137,"T09","MI",8074095,"General Sales and Gross Receipts Taxes",0.05083
"5426","Michigan",2005,10051137,"T13","MI",1076188,"Motor Fuels Sales Tax",0.05083
"5427","Michigan",2005,10051137,"T23","MI",49421,"Hunting and Fishing License",0.05083
"5428","Michigan",2005,10051137,"T40","MI",6108924,"Individual Income Taxes",0.05083
"5429","Michigan",2005,10051137,"T15","MI",29239,"Public Utilities Sales Tax",0.05083
"5430","Michigan",2006,10036081,"T19","MI",750531,"Other Selective Sales and Gross Receipts Taxes",0.04608
"5431","Michigan",2006,10036081,"T23","MI",49896,"Hunting and Fishing License",0.04608
"5432","Michigan",2006,10036081,"T01","MI",2240348,"Property Taxes",0.04608
"5433","Michigan",2006,10036081,"T27","MI",18962,"Public Utilities License",0.04608
"5434","Michigan",2006,10036081,"T53","MI",90956,"Severance Taxes",0.04608
"5435","Michigan",2006,10036081,"T20","MI",13219,"Alcoholic Beverages License",0.04608
"5436","Michigan",2006,10036081,"T40","MI",6226304,"Individual Income Taxes",0.04608
"5437","Michigan",2006,10036081,"T12","MI",219538,"Insurance Premiums Sales Tax",0.04608
"5438","Michigan",2006,10036081,"T29","MI",158688,"Other License Taxes",0.04608
"5439","Michigan",2006,10036081,"T09","MI",8080905,"General Sales and Gross Receipts Taxes",0.04608
"5440","Michigan",2006,10036081,"T41","MI",1886168,"Corporation Net Income Taxes",0.04608
"5441","Michigan",2006,10036081,"T10","MI",133284,"Alcoholic Beverages Sales Tax",0.04608
"5442","Michigan",2006,10036081,"T11","MI",155461,"Amusements Sales Tax",0.04608
"5443","Michigan",2006,10036081,"T24","MI",905298,"Motor Vehicles License",0.04608
"5444","Michigan",2006,10036081,"T50","MI",593,"Death and Gift Taxes",0.04608
"5445","Michigan",2006,10036081,"T15","MI",23430,"Public Utilities Sales Tax",0.04608
"5446","Michigan",2006,10036081,"T13","MI",1061656,"Motor Fuels Sales Tax",0.04608
"5447","Michigan",2006,10036081,"T51","MI",297680,"Documentary and Stock Transfer Taxes",0.04608
"5448","Michigan",2006,10036081,"T21","MI",0,"Amusements License",0.04608
"5449","Michigan",2006,10036081,"T25","MI",50526,"Motor Vehicle Operators License",0.04608
"5450","Michigan",2006,10036081,"T22","MI",20417,"Corporations in General License",0.04608
"5451","Michigan",2006,10036081,"T16","MI",1171889,"Tobacco Products Sales Tax",0.04608
"5452","Michigan",2006,10036081,"T99","MI",0,"Taxes, NEC",0.04608
"5453","Michigan",2006,10036081,"T14","MI",9915,"Pari-mutuels Sales Tax",0.04608
"5454","Michigan",2006,10036081,"T28","MI",148850,"Occupation and Businesses License, NEC",0.04608
"5455","Michigan",2007,10001284,"T27","MI",21884,"Public Utilities License",0.04616
"5456","Michigan",2007,10001284,"T25","MI",51430,"Motor Vehicle Operators License",0.04616
"5457","Michigan",2007,10001284,"T21","MI",0,"Amusements License",0.04616
"5458","Michigan",2007,10001284,"T23","MI",49981,"Hunting and Fishing License",0.04616
"5459","Michigan",2007,10001284,"T40","MI",6442678,"Individual Income Taxes",0.04616
"5460","Michigan",2007,10001284,"T13","MI",1034462,"Motor Fuels Sales Tax",0.04616
"5461","Michigan",2007,10001284,"T16","MI",1131712,"Tobacco Products Sales Tax",0.04616
"5462","Michigan",2007,10001284,"T28","MI",152040,"Occupation and Businesses License, NEC",0.04616
"5463","Michigan",2007,10001284,"T51","MI",237483,"Documentary and Stock Transfer Taxes",0.04616
"5464","Michigan",2007,10001284,"T19","MI",903224,"Other Selective Sales and Gross Receipts Taxes",0.04616
"5465","Michigan",2007,10001284,"T10","MI",136483,"Alcoholic Beverages Sales Tax",0.04616
"5466","Michigan",2007,10001284,"T09","MI",7983098,"General Sales and Gross Receipts Taxes",0.04616
"5467","Michigan",2007,10001284,"T15","MI",20829,"Public Utilities Sales Tax",0.04616
"5468","Michigan",2007,10001284,"T22","MI",20314,"Corporations in General License",0.04616
"5469","Michigan",2007,10001284,"T99","MI",0,"Taxes, NEC",0.04616
"5470","Michigan",2007,10001284,"T12","MI",223754,"Insurance Premiums Sales Tax",0.04616
"5471","Michigan",2007,10001284,"T50","MI",712,"Death and Gift Taxes",0.04616
"5472","Michigan",2007,10001284,"T01","MI",2322506,"Property Taxes",0.04616
"5473","Michigan",2007,10001284,"T11","MI",159363,"Amusements Sales Tax",0.04616
"5474","Michigan",2007,10001284,"T20","MI",13461,"Alcoholic Beverages License",0.04616
"5475","Michigan",2007,10001284,"T41","MI",1786213,"Corporation Net Income Taxes",0.04616
"5476","Michigan",2007,10001284,"T29","MI",156731,"Other License Taxes",0.04616
"5477","Michigan",2007,10001284,"T53","MI",81874,"Severance Taxes",0.04616
"5478","Michigan",2007,10001284,"T14","MI",9168,"Pari-mutuels Sales Tax",0.04616
"5479","Michigan",2007,10001284,"T24","MI",909353,"Motor Vehicles License",0.04616
"5480","Michigan",2008,9946889,"T21","MI",0,"Amusements License",0.058
"5481","Michigan",2008,9946889,"T40","MI",7181055,"Individual Income Taxes",0.058
"5482","Michigan",2008,9946889,"T22","MI",20347,"Corporations in General License",0.058
"5483","Michigan",2008,9946889,"T13","MI",994937,"Motor Fuels Sales Tax",0.058
"5484","Michigan",2008,9946889,"T24","MI",892817,"Motor Vehicles License",0.058
"5485","Michigan",2008,9946889,"T27","MI",19554,"Public Utilities License",0.058
"5486","Michigan",2008,9946889,"T19","MI",1102583,"Other Selective Sales and Gross Receipts Taxes",0.058
"5487","Michigan",2008,9946889,"T28","MI",151006,"Occupation and Businesses License, NEC",0.058
"5488","Michigan",2008,9946889,"T16","MI",1076087,"Tobacco Products Sales Tax",0.058
"5489","Michigan",2008,9946889,"T99","MI",0,"Taxes, NEC",0.058
"5490","Michigan",2008,9946889,"T25","MI",51928,"Motor Vehicle Operators License",0.058
"5491","Michigan",2008,9946889,"T29","MI",157152,"Other License Taxes",0.058
"5492","Michigan",2008,9946889,"T51","MI",169835,"Documentary and Stock Transfer Taxes",0.058
"5493","Michigan",2008,9946889,"T14","MI",8188,"Pari-mutuels Sales Tax",0.058
"5494","Michigan",2008,9946889,"T01","MI",2264306,"Property Taxes",0.058
"5495","Michigan",2008,9946889,"T41","MI",1778317,"Corporation Net Income Taxes",0.058
"5496","Michigan",2008,9946889,"T15","MI",21317,"Public Utilities Sales Tax",0.058
"5497","Michigan",2008,9946889,"T10","MI",138779,"Alcoholic Beverages Sales Tax",0.058
"5498","Michigan",2008,9946889,"T53","MI",113506,"Severance Taxes",0.058
"5499","Michigan",2008,9946889,"T11","MI",129684,"Amusements Sales Tax",0.058
"5500","Michigan",2008,9946889,"T50","MI",234,"Death and Gift Taxes",0.058
"5501","Michigan",2008,9946889,"T12","MI",223198,"Insurance Premiums Sales Tax",0.058
"5502","Michigan",2008,9946889,"T23","MI",47073,"Hunting and Fishing License",0.058
"5503","Michigan",2008,9946889,"T20","MI",14124,"Alcoholic Beverages License",0.058
"5504","Michigan",2008,9946889,"T09","MI",8225599,"General Sales and Gross Receipts Taxes",0.058
"5505","Michigan",2009,9901591,"T24","MI",874833,"Motor Vehicles License",0.0928
"5506","Michigan",2009,9901591,"T41","MI",703250,"Corporation Net Income Taxes",0.0928
"5507","Michigan",2009,9901591,"T16","MI",1043532,"Tobacco Products Sales Tax",0.0928
"5508","Michigan",2009,9901591,"T10","MI",140488,"Alcoholic Beverages Sales Tax",0.0928
"5509","Michigan",2009,9901591,"T27","MI",25328,"Public Utilities License",0.0928
"5510","Michigan",2009,9901591,"T13","MI",969959,"Motor Fuels Sales Tax",0.0928
"5511","Michigan",2009,9901591,"T29","MI",153873,"Other License Taxes",0.0928
"5512","Michigan",2009,9901591,"T51","MI",125293,"Documentary and Stock Transfer Taxes",0.0928
"5513","Michigan",2009,9901591,"T01","MI",2163428,"Property Taxes",0.0928
"5514","Michigan",2009,9901591,"T21","MI",0,"Amusements License",0.0928
"5515","Michigan",2009,9901591,"T99","MI",0,"Taxes, NEC",0.0928
"5516","Michigan",2009,9901591,"T28","MI",154244,"Occupation and Businesses License, NEC",0.0928
"5517","Michigan",2009,9901591,"T23","MI",51020,"Hunting and Fishing License",0.0928
"5518","Michigan",2009,9901591,"T14","MI",7488,"Pari-mutuels Sales Tax",0.0928
"5519","Michigan",2009,9901591,"T15","MI",28913,"Public Utilities Sales Tax",0.0928
"5520","Michigan",2009,9901591,"T12","MI",261003,"Insurance Premiums Sales Tax",0.0928
"5521","Michigan",2009,9901591,"T22","MI",19585,"Corporations in General License",0.0928
"5522","Michigan",2009,9901591,"T11","MI",121364,"Amusements Sales Tax",0.0928
"5523","Michigan",2009,9901591,"T20","MI",14078,"Alcoholic Beverages License",0.0928
"5524","Michigan",2009,9901591,"T09","MI",8998942,"General Sales and Gross Receipts Taxes",0.0928
"5525","Michigan",2009,9901591,"T50","MI",147,"Death and Gift Taxes",0.0928
"5526","Michigan",2009,9901591,"T19","MI",932471,"Other Selective Sales and Gross Receipts Taxes",0.0928
"5527","Michigan",2009,9901591,"T40","MI",5856751,"Individual Income Taxes",0.0928
"5528","Michigan",2009,9901591,"T53","MI",53233,"Severance Taxes",0.0928
"5529","Michigan",2009,9901591,"T25","MI",58595,"Motor Vehicle Operators License",0.0928
"5530","Michigan",2010,9876149,"T16","MI",1007873,"Tobacco Products Sales Tax",0.09608
"5531","Michigan",2010,9876149,"T51","MI",121632,"Documentary and Stock Transfer Taxes",0.09608
"5532","Michigan",2010,9876149,"T23","MI",50601,"Hunting and Fishing License",0.09608
"5533","Michigan",2010,9876149,"T27","MI",24260,"Public Utilities License",0.09608
"5534","Michigan",2010,9876149,"T13","MI",967728,"Motor Fuels Sales Tax",0.09608
"5535","Michigan",2010,9876149,"T11","MI",101815,"Amusements Sales Tax",0.09608
"5536","Michigan",2010,9876149,"T12","MI",257510,"Insurance Premiums Sales Tax",0.09608
"5537","Michigan",2010,9876149,"T20","MI",14264,"Alcoholic Beverages License",0.09608
"5538","Michigan",2010,9876149,"T21","MI",0,"Amusements License",0.09608
"5539","Michigan",2010,9876149,"T53","MI",63106,"Severance Taxes",0.09608
"5540","Michigan",2010,9876149,"T29","MI",163249,"Other License Taxes",0.09608
"5541","Michigan",2010,9876149,"T25","MI",54712,"Motor Vehicle Operators License",0.09608
"5542","Michigan",2010,9876149,"T28","MI",154820,"Occupation and Businesses License, NEC",0.09608
"5543","Michigan",2010,9876149,"T15","MI",27698,"Public Utilities Sales Tax",0.09608
"5544","Michigan",2010,9876149,"T14","MI",6239,"Pari-mutuels Sales Tax",0.09608
"5545","Michigan",2010,9876149,"T01","MI",2065215,"Property Taxes",0.09608
"5546","Michigan",2010,9876149,"T24","MI",877844,"Motor Vehicles License",0.09608
"5547","Michigan",2010,9876149,"T41","MI",631895,"Corporation Net Income Taxes",0.09608
"5548","Michigan",2010,9876149,"T19","MI",912993,"Other Selective Sales and Gross Receipts Taxes",0.09608
"5549","Michigan",2010,9876149,"T09","MI",9012729,"General Sales and Gross Receipts Taxes",0.09608
"5550","Michigan",2010,9876149,"T22","MI",20752,"Corporations in General License",0.09608
"5551","Michigan",2010,9876149,"T99","MI",0,"Taxes, NEC",0.09608
"5552","Michigan",2010,9876149,"T50","MI",0,"Death and Gift Taxes",0.09608
"5553","Michigan",2010,9876149,"T10","MI",140586,"Alcoholic Beverages Sales Tax",0.09608
"5554","Michigan",2010,9876149,"T40","MI",5531349,"Individual Income Taxes",0.09608
"5555","Michigan",2011,9874589,"T40","MI",6417078,"Individual Income Taxes",0.0894
"5556","Michigan",2011,9874589,"T28","MI",171658,"Occupation and Businesses License, NEC",0.0894
"5557","Michigan",2011,9874589,"T21","MI",0,"Amusements License",0.0894
"5558","Michigan",2011,9874589,"T20","MI",16198,"Alcoholic Beverages License",0.0894
"5559","Michigan",2011,9874589,"T27","MI",25094,"Public Utilities License",0.0894
"5560","Michigan",2011,9874589,"T19","MI",959224,"Other Selective Sales and Gross Receipts Taxes",0.0894
